execution_idx,application,case,version,exception_name,frame_level,search_budget,fitness_function_value,number_of_fitness_evaluations,fitness_function_evolution,covered_goals,covered_goals_evolution
9,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,30,"[3.0,1][2.9523809523809526,5]",0/1,"[0/1,1]"
10,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,15,"[3.0,1][2.9523809523809526,2]",0/1,"[0/1,1]"
11,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,21,"[2.9523809523809526,1]",0/1,"[0/1,1]"
12,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,21,"[2.9523809523809526,1]",0/1,"[0/1,1]"
13,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,18,"[2.9523809523809526,1]",0/1,"[0/1,1]"
14,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,22,"[3.0,1][2.9523809523809526,2]",0/1,"[0/1,1]"
15,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,7,"[3.0,1][2.9523809523809526,2]",0/1,"[0/1,1]"
16,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,22,"[2.9523809523809526,1]",0/1,"[0/1,1]"
17,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,23,"[2.9523809523809526,1]",0/1,"[0/1,1]"
18,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,18,"[3.0,1][2.9523809523809526,4]",0/1,"[0/1,1]"
19,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,21,"[2.9523809523809526,1]",0/1,"[0/1,1]"
20,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,21,"[2.9523809523809526,1]",0/1,"[0/1,1]"
21,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,21,"[3.0,1][2.9523809523809526,2]",0/1,"[0/1,1]"
22,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,28,"[3.0,1][2.9523809523809526,3]",0/1,"[0/1,1]"
23,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,20,"[2.9523809523809526,1]",0/1,"[0/1,1]"
24,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,18,"[2.9523809523809526,1]",0/1,"[0/1,1]"
25,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,19,"[2.9523809523809526,1]",0/1,"[0/1,1]"
26,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,19,"[2.9523809523809526,1]",0/1,"[0/1,1]"
27,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,28,"[3.0,1][2.9523809523809526,6]",0/1,"[0/1,1]"
28,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,20,"[2.9523809523809526,1]",0/1,"[0/1,1]"
29,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,21,"[2.9523809523809526,1]",0/1,"[0/1,1]"
30,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,3,62328,2.9523809523809500,21,"[3.0,1][2.9523809523809526,2]",0/1,"[0/1,1]"
1,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,32,"[4.0,1][3.9523809523809526,14]",0/1,"[0/1,1]"
2,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,19,"[3.9523809523809526,1]",0/1,"[0/1,1]"
3,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,18,"[3.9523809523809526,1]",0/1,"[0/1,1]"
4,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,27,"[4.0,1][3.9523809523809526,7]",0/1,"[0/1,1]"
5,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,20,"[3.9523809523809526,1]",0/1,"[0/1,1]"
6,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,37,"[4.0,1][3.9523809523809526,3]",0/1,"[0/1,1]"
7,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,27,"[3.9523809523809526,1]",0/1,"[0/1,1]"
8,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,18,"[3.9523809523809526,1]",0/1,"[0/1,1]"
9,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,32,"[4.0,1][3.9523809523809526,2]",0/1,"[0/1,1]"
10,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,45,"[4.0,1][3.9523809523809526,4]",0/1,"[0/1,1]"
11,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,27,"[4.0,1][3.9523809523809526,6]",0/1,"[0/1,1]"
12,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,20,"[3.9523809523809526,1]",0/1,"[0/1,1]"
13,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,29,"[4.0,1][3.9523809523809526,11]",0/1,"[0/1,1]"
14,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,23,"[4.0,1][3.9523809523809526,3]",0/1,"[0/1,1]"
15,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,6,"[3.9523809523809526,1]",0/1,"[0/1,1]"
16,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,19,"[3.9523809523809526,1]",0/1,"[0/1,1]"
17,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,18,"[3.9523809523809526,1]",0/1,"[0/1,1]"
18,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,22,"[3.9523809523809526,1]",0/1,"[0/1,1]"
19,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,32,"[3.9523809523809526,1]",0/1,"[0/1,1]"
20,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,19,"[3.9523809523809526,1]",0/1,"[0/1,1]"
21,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,9,"[3.9523809523809526,1]",0/1,"[0/1,1]"
22,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,20,"[4.0,1][3.9523809523809526,2]",0/1,"[0/1,1]"
23,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,23,"[4.0,1][3.9523809523809526,4]",0/1,"[0/1,1]"
24,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,19,"[3.9523809523809526,1]",0/1,"[0/1,1]"
25,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,22,"[3.9523809523809526,1]",0/1,"[0/1,1]"
26,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,19,"[3.9523809523809526,1]",0/1,"[0/1,1]"
27,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,21,"[4.0,1][3.9523809523809526,3]",0/1,"[0/1,1]"
28,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,20,"[3.9523809523809526,1]",0/1,"[0/1,1]"
29,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,20,"[3.9523809523809526,1]",0/1,"[0/1,1]"
30,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,4,62328,3.9523809523809500,21,"[3.9523809523809526,1]",0/1,"[0/1,1]"
1,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,4.0,1204,"[4.5,1][4.0,2]",0/1,"[0/1,1]"
2,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,722,"[4.5,1][4.0,4][3.9523809523809526,295]",0/1,"[0/1,1]"
3,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,4.0,2992,"[4.5,1][4.0,2]",0/1,"[0/1,1]"
4,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,798,"[4.5,1][4.0,3][3.9523809523809526,631]",0/1,"[0/1,1]"
5,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,4.0,508,"[5.5,1][4.5,2][4.0,5]",0/1,"[0/1,1]"
6,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,503,"[4.5,1][4.0,4][3.9523809523809526,16]",0/1,"[0/1,1]"
7,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,1857,"[4.5,1][4.0,3][3.9523809523809526,1478]",0/1,"[0/1,1]"
8,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,4.0,1239,"[4.5,1][4.0,2]",0/1,"[0/1,1]"
9,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,448,"[4.5,1][4.0,3][3.9523809523809526,178]",0/1,"[0/1,1]"
10,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,1272,"[5.5,1][4.5,2][4.0,4][3.9523809523809526,1260]",0/1,"[0/1,1]"
11,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,767,"[4.5,1][4.0,2][3.9523809523809526,758]",0/1,"[0/1,1]"
12,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,1119,"[4.5,1][4.0,3][3.9523809523809526,807]",0/1,"[0/1,1]"
13,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,1932,"[4.5,1][4.0,2][3.9523809523809526,12]",0/1,"[0/1,1]"
14,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,572,"[4.5,1][4.0,2][3.9523809523809526,44]",0/1,"[0/1,1]"
15,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,942,"[5.5,1][4.5,2][4.0,3][3.9523809523809526,932]",0/1,"[0/1,1]"
16,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,4.0,3007,"[4.5,1][4.0,3]",0/1,"[0/1,1]"
17,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,4.0,3055,"[4.5,1][4.0,2]",0/1,"[0/1,1]"
18,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,136,"[4.5,1][4.0,2][3.9523809523809526,134]",0/1,"[0/1,1]"
19,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,4.0,2206,"[4.5,1][4.0,2]",0/1,"[0/1,1]"
20,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,1093,"[4.5,1][4.0,3][3.9523809523809526,1081]",0/1,"[0/1,1]"
21,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,810,"[4.5,1][4.0,2][3.9523809523809526,805]",0/1,"[0/1,1]"
22,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,1740,"[4.5,1][4.0,2][3.9523809523809526,312]",0/1,"[0/1,1]"
23,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,1574,"[4.5,1][4.0,3][3.9523809523809526,1564]",0/1,"[0/1,1]"
24,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,4.0,3064,"[4.5,1][4.0,2]",0/1,"[0/1,1]"
25,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,4.0,3048,"[4.5,1][4.0,2]",0/1,"[0/1,1]"
26,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,2070,"[4.5,1][4.0,3][3.9523809523809526,13]",0/1,"[0/1,1]"
27,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,134,"[4.5,1][4.0,3][3.9523809523809526,119]",0/1,"[0/1,1]"
28,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,1850,"[4.5,1][4.0,2][3.9523809523809526,1793]",0/1,"[0/1,1]"
29,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,3.9523809523809500,49,"[4.5,1][4.0,2][3.9523809523809526,46]",0/1,"[0/1,1]"
30,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,5,62328,4.0,3043,"[4.5,1][4.0,3]",0/1,"[0/1,1]"
1,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,6621,"[4.0,1]",0/1,"[0/1,1]"
2,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,6788,"[4.0,1]",0/1,"[0/1,1]"
3,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,7533,"[4.5,1][4.0,2]",0/1,"[0/1,1]"
4,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,7612,"[4.0,1]",0/1,"[0/1,1]"
5,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,7025,"[4.0,1]",0/1,"[0/1,1]"
6,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,6630,"[4.0,1]",0/1,"[0/1,1]"
7,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,6473,"[4.0,1]",0/1,"[0/1,1]"
8,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,6383,"[4.0,1]",0/1,"[0/1,1]"
9,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,6628,"[4.0,1]",0/1,"[0/1,1]"
10,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,6491,"[4.0,1]",0/1,"[0/1,1]"
11,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,6733,"[4.0,1]",0/1,"[0/1,1]"
12,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,6618,"[4.0,1]",0/1,"[0/1,1]"
13,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,6586,"[4.0,1]",0/1,"[0/1,1]"
14,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,7239,"[4.0,1]",0/1,"[0/1,1]"
15,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,7298,"[4.0,1]",0/1,"[0/1,1]"
16,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,3.9523809523809500,5023,"[4.0,1][3.9523809523809526,22]",0/1,"[0/1,1]"
17,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,7282,"[4.0,1]",0/1,"[0/1,1]"
18,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,7145,"[4.0,1]",0/1,"[0/1,1]"
19,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,3355,"[4.0,1]",0/1,"[0/1,1]"
20,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,3456,"[4.0,1]",0/1,"[0/1,1]"
21,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,3554,"[4.0,1]",0/1,"[0/1,1]"
22,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,7490,"[4.0,1]",0/1,"[0/1,1]"
23,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,7701,"[4.0,1]",0/1,"[0/1,1]"
24,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,7435,"[4.0,1]",0/1,"[0/1,1]"
25,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,7332,"[4.0,1]",0/1,"[0/1,1]"
26,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,7312,"[4.0,1]",0/1,"[0/1,1]"
27,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,5531,"[4.0,1]",0/1,"[0/1,1]"
28,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,7483,"[4.0,1]",0/1,"[0/1,1]"
29,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,7486,"[4.0,1]",0/1,"[0/1,1]"
30,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,6,62328,4.0,7562,"[4.0,1]",0/1,"[0/1,1]"
1,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,160,"[7.5,1][6.5,2]",0/1,"[0/1,1]"
2,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2674,"[6.5,1]",0/1,"[0/1,1]"
3,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,709,"[7.5,1][6.5,9]",0/1,"[0/1,1]"
4,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2666,"[6.5,1]",0/1,"[0/1,1]"
5,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2378,"[6.5,1]",0/1,"[0/1,1]"
6,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2448,"[7.5,1][6.5,3]",0/1,"[0/1,1]"
7,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,11,"[7.5,1][6.5,2]",0/1,"[0/1,1]"
8,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,456,"[7.5,1][6.5,3]",0/1,"[0/1,1]"
9,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2546,"[7.5,1][6.5,39]",0/1,"[0/1,1]"
10,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,541,"[6.5,1]",0/1,"[0/1,1]"
11,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2391,"[7.5,1][6.5,3]",0/1,"[0/1,1]"
12,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2774,"[7.5,1][6.5,2]",0/1,"[0/1,1]"
13,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2746,"[7.5,1][6.5,2]",0/1,"[0/1,1]"
14,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,1184,"[6.5,1]",0/1,"[0/1,1]"
15,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2509,"[7.5,1][6.5,2]",0/1,"[0/1,1]"
16,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,181,"[7.5,1][6.5,4]",0/1,"[0/1,1]"
17,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2915,"[6.5,1]",0/1,"[0/1,1]"
18,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2870,"[7.5,1][6.5,2]",0/1,"[0/1,1]"
19,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2924,"[6.5,1]",0/1,"[0/1,1]"
20,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2610,"[7.5,1][6.5,6]",0/1,"[0/1,1]"
21,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2439,"[7.5,1][6.5,3]",0/1,"[0/1,1]"
22,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,3129,"[6.5,1]",0/1,"[0/1,1]"
23,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,3160,"[7.5,1][6.5,3]",0/1,"[0/1,1]"
24,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2325,"[7.5,1][6.5,5]",0/1,"[0/1,1]"
25,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2791,"[7.5,1][6.5,2]",0/1,"[0/1,1]"
26,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,3067,"[6.5,1]",0/1,"[0/1,1]"
27,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2921,"[6.5,1]",0/1,"[0/1,1]"
28,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2958,"[6.5,1]",0/1,"[0/1,1]"
29,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2888,"[7.5,1][6.5,3]",0/1,"[0/1,1]"
30,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,7,62328,6.5,2691,"[7.5,1][6.5,2]",0/1,"[0/1,1]"
1,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,3025,"[6.5,1]",1/18,"[0/18,1][1/18,2]"
2,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,3317,"[7.5,1][6.5,3]",1/18,"[0/18,1][1/18,2]"
3,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,2918,"[8.5,1][6.5,2]",1/18,"[0/18,1][1/18,2]"
4,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,2682,"[7.5,1][6.5,2]",1/18,"[0/18,1][1/18,3]"
5,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,3109,"[8.5,1][7.5,2][6.5,4]",1/18,"[0/18,1][1/18,3]"
6,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,2743,"[6.5,1]",1/18,"[0/18,1][1/18,2]"
7,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,2281,"[7.5,1][6.5,3]",1/18,"[0/18,1][1/18,2]"
8,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,2070,"[7.5,1][6.5,2]",1/18,"[0/18,1][1/18,3]"
9,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,2458,"[7.5,1][6.5,4]",1/18,"[0/18,1][1/18,2]"
10,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,2614,"[7.5,1][6.5,26]",1/18,"[0/18,1][1/18,4]"
11,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,2837,"[6.5,1]",1/18,"[0/18,1][1/18,2]"
12,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,2733,"[8.5,1][7.5,2][6.5,4]",1/18,"[0/18,1][1/18,3]"
13,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,3220,"[6.5,1]",1/18,"[0/18,1][1/18,4]"
14,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,2874,"[6.5,1]",1/18,"[0/18,1][1/18,2]"
15,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,2005,"[6.5,1]",1/18,"[0/18,1][1/18,2]"
16,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,1408,"[6.5,1]",1/18,"[0/18,1][1/18,3]"
17,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,740,"[7.5,1][6.5,3]",1/18,"[0/18,1][1/18,3]"
18,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,2683,"[6.5,1]",1/18,"[0/18,1][1/18,2]"
19,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,2148,"[6.5,1]",1/18,"[0/18,1][1/18,2]"
20,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,3542,"[6.5,1]",1/18,"[0/18,1][1/18,2]"
21,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,3046,"[7.5,1][6.5,3]",1/18,"[0/18,1][1/18,2]"
22,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,842,"[8.5,1][7.5,2][6.5,4]",1/18,"[0/18,1][1/18,3]"
23,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,2269,"[6.5,1]",1/18,"[0/18,1][1/18,3]"
24,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,3076,"[6.5,1]",1/18,"[0/18,1][1/18,2]"
25,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,3701,"[7.5,1][6.5,3]",1/18,"[0/18,1][1/18,2]"
26,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,2726,"[7.5,1][6.5,9]",1/18,"[0/18,1][1/18,2]"
27,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,988,"[7.5,1][6.5,2]",1/18,"[0/18,1][1/18,4]"
28,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,1579,"[8.5,1][6.5,2]",1/18,"[0/18,1][1/18,4]"
29,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,1570,"[7.5,1][6.5,3]",1/18,"[0/18,1][1/18,2]"
30,xwiki,XWIKI-13546,7.4.2,java.lang.IllegalArgumentException,8,62328,6.5,1129,"[6.5,1]",1/18,"[0/18,1][1/18,3]"
